"{""png_width"":92344, ""png_height"":72764, ""png_w"":450, ""png_h"":360, ""patch_w"":202.593192869, ""patch_h"":202.593192869}"
i,j,TIL,cancer,tissue
69,215,23,244,255
69,216,12,251,255
69,217,11,254,255
69,218,14,249,255
69,219,12,247,255
69,220,18,238,255
69,221,54,241,255
69,222,173,246,255
69,223,172,248,255
69,224,14,249,255
69,225,24,245,255
69,226,112,245,255
69,227,79,245,255
69,228,39,237,255
69,229,67,231,255
69,230,24,226,255
69,231,93,225,255
69,232,82,199,255
69,233,70,211,255
69,234,79,236,255
69,235,73,240,255
69,236,107,242,255
69,237,36,173,255
69,238,23,174,255
69,239,20,216,255
69,240,28,216,255
69,241,23,216,255
69,242,48,232,255
69,243,87,238,255
69,244,42,243,255
69,245,26,238,255
69,246,16,219,255
69,247,18,182,255
69,248,21,146,255
69,249,17,180,255
69,250,22,188,255
69,251,26,105,255
69,252,28,98,255
69,253,45,81,255
69,254,43,98,255
69,255,48,110,255
69,256,45,67,255
69,257,42,68,255
69,258,62,174,255
69,259,62,151,255
69,260,63,111,255
69,261,62,171,255
69,262,63,199,255
69,263,53,191,255
69,264,38,186,255
69,265,33,158,255
69,266,21,163,255
69,267,19,170,255
69,268,26,119,255
69,269,22,104,255
69,270,22,203,255
69,271,16,185,255
69,272,27,126,255
69,273,25,149,255
69,274,27,168,255
69,275,37,118,255
69,276,58,111,255
69,277,36,167,255
69,278,39,138,255
69,279,51,78,255
69,280,25,105,255
69,281,20,121,255
69,282,28,30,255
69,283,47,27,255
69,284,43,46,255
69,285,29,67,255
69,286,19,97,255
69,287,9,43,255
69,288,2,22,255
69,289,0,0,255
69,290,0,0,75
69,291,0,0,6
69,338,0,0,106
69,339,0,31,206
69,340,0,39,232
69,341,2,107,255
69,342,4,107,255
69,343,5,106,255
69,344,15,128,255
69,345,35,143,255
69,346,43,119,255
69,347,32,120,255
69,348,71,198,255
69,349,98,213,255
69,350,102,240,255
69,351,98,224,255
69,352,139,216,255
69,353,128,198,255
69,354,151,195,255
69,355,202,174,255
69,356,184,155,255
69,357,175,132,255
69,358,193,193,255
69,359,121,212,255
69,360,133,205,255
69,361,66,206,255
69,362,119,211,255
69,363,172,156,255
69,364,48,111,255
69,365,43,58,255
69,366,29,49,255
69,367,15,83,255
69,368,118,94,255
69,369,32,117,255
69,370,24,107,255
69,371,21,102,255
69,372,17,102,255
69,373,22,101,255
69,374,20,97,255
69,375,50,137,255
69,376,13,195,255
69,377,13,81,255
69,378,14,37,255
69,379,21,61,255
69,380,36,57,255
69,381,36,38,255
69,382,17,32,255
69,383,12,27,255
69,384,30,34,255
69,385,18,36,255
69,386,10,57,255
69,387,7,60,255
69,388,9,70,255
69,389,8,32,255
69,390,7,5,255
69,391,8,18,255
69,392,9,22,255
69,393,8,76,255
69,394,8,48,255
69,395,8,0,255
69,396,7,0,255
69,397,7,0,255
69,398,9,0,255
69,399,9,0,255
69,400,9,0,255
69,401,12,0,255
69,402,8,0,255
69,403,8,0,255
69,404,8,0,255
69,405,9,0,255
69,406,26,0,255
69,407,30,0,255
69,408,10,0,255
69,409,10,0,255
69,410,12,0,255
69,411,13,0,255
69,412,9,0,255
69,413,5,0,255
69,414,4,0,255
69,415,7,13,255
69,416,7,21,255
69,417,8,33,255
69,418,8,31,255
69,419,8,4,255
69,420,10,12,255
69,421,13,24,255
69,422,15,19,255
69,423,18,17,255
69,424,23,45,255
69,425,17,70,255
69,426,13,178,255
69,427,16,108,255
69,428,10,38,255
69,429,8,10,255
69,430,8,4,255
69,431,8,10,255
69,432,7,7,255
69,433,7,1,255
69,434,8,26,255
69,435,11,44,255
69,436,8,4,255
69,437,8,0,255
69,438,8,0,255
69,439,8,0,255
69,440,8,0,255
69,441,8,0,255
69,442,7,0,255
69,443,6,0,255
69,444,5,0,255
69,445,0,0,61
69,446,0,0,2
70,7,1,0,0
70,8,5,0,0
70,17,0,0,48
70,18,0,0,217
70,19,22,131,255
70,20,84,149,255
70,21,98,229,255
70,22,124,217,255
70,23,101,205,255
70,24,128,147,255
70,25,35,134,255
70,26,22,158,255
70,27,18,162,255
70,28,38,172,255
70,29,58,176,255
70,30,50,180,255
70,31,39,173,255
70,32,22,171,255
70,33,18,151,255
70,34,21,161,255
70,35,37,180,255
70,36,37,198,255
70,37,20,206,255
70,38,20,228,255
70,39,62,224,255
70,40,66,198,255
70,41,78,198,255
70,42,89,198,255
70,43,78,194,255
70,44,42,193,255
70,45,30,194,255
70,46,61,188,255
70,47,85,168,255
70,48,95,196,255
70,49,173,220,255
70,50,157,194,255
70,51,59,190,255
70,52,18,238,255
70,53,13,239,255
70,54,12,243,255
70,55,14,245,255
70,56,29,246,255
70,57,19,225,255
70,58,14,225,255
70,59,12,244,255
70,60,19,246,255
70,61,17,250,255
70,62,23,248,255
70,63,21,248,255
70,64,13,247,255
70,65,66,245,255
70,66,92,236,255
70,67,107,225,255
70,68,31,213,255
70,69,33,172,255
70,70,17,163,255
70,71,40,236,255
70,72,29,235,255
70,73,44,234,255
70,74,41,236,255
70,75,69,238,255
70,76,29,251,255
70,77,36,252,255
70,78,21,245,255
70,79,18,232,255
70,80,18,211,255
70,81,16,152,255
70,82,11,125,255
70,83,11,246,255
70,84,14,248,255
70,85,22,248,255
70,86,21,248,255
70,87,25,249,255
70,88,32,250,255
70,89,46,251,255
70,90,80,250,255
70,91,18,244,255
70,92,26,225,255
70,93,16,239,255
70,94,11,250,255
70,95,9,232,255
70,96,11,228,255
70,97,13,178,255
70,98,16,187,255
70,99,17,206,255
70,100,18,219,255
70,101,18,228,255
70,102,10,250,255
70,103,10,251,255
70,104,13,249,255
70,105,14,242,255
70,106,16,232,255
70,107,15,176,255
70,108,36,154,255
70,109,45,253,255
70,110,41,252,255
70,111,54,249,255
70,112,36,251,255
70,113,27,254,255
70,114,28,241,255
70,115,63,238,255
70,116,111,231,255
70,117,124,230,255
70,118,76,230,255
70,119,86,226,255
70,120,77,224,255
70,121,51,233,255
70,122,71,234,255
70,123,48,226,255
70,124,20,192,255
70,125,17,133,255
70,126,23,153,255
70,127,17,163,255
70,128,15,165,255
70,129,15,165,255
70,130,19,164,255
70,131,26,170,255
70,132,24,178,255
70,133,16,179,255
70,134,10,180,255
70,135,11,103,255
70,136,14,102,255
70,137,21,101,255
70,138,25,110,255
70,139,17,119,255
70,140,25,168,255
70,141,21,176,255
70,142,15,204,255
70,143,17,200,255
70,144,30,194,255
70,145,35,158,255
70,146,43,138,255
70,147,68,112,255
70,148,44,121,255
70,149,41,215,255
70,150,100,215,255
70,151,165,217,255
70,152,170,179,255
70,153,153,165,255
70,154,124,184,255
70,155,57,192,255
70,156,15,229,255
70,157,17,226,255
70,158,11,223,255
70,159,11,212,255
70,160,12,209,255
70,161,17,223,255
70,162,19,225,255
70,163,50,232,255
70,164,69,220,255
70,165,55,212,255
70,166,79,142,255
70,167,47,136,255
70,168,65,168,255
70,169,36,135,255
70,170,8,79,255
70,171,10,83,255
70,172,8,85,255
70,173,9,92,255
70,174,7,91,255
70,175,7,89,255
70,176,7,79,255
70,177,7,68,255
70,178,15,101,255
70,179,24,112,255
70,180,23,150,255
70,181,35,158,255
70,182,53,185,255
70,183,69,206,255
70,184,81,225,255
70,185,83,243,255
70,186,125,246,255
70,187,153,250,255
70,188,140,237,255
70,189,156,211,255
70,190,89,227,255
70,191,47,237,255
70,192,82,227,255
70,193,135,227,255
70,194,128,227,255
70,195,48,228,255
70,196,17,230,255
70,197,18,238,255
70,198,13,241,255
70,199,12,238,255
70,200,9,241,255
70,201,10,252,255
70,202,11,252,255
70,203,24,251,255
70,204,39,248,255
70,205,34,248,255
70,206,38,254,255
70,207,22,251,255
70,208,16,245,255
70,209,10,229,255
70,210,12,218,255
70,211,16,236,255
70,212,11,238,255
70,213,20,250,255
70,214,13,249,255
70,215,15,249,255
70,216,15,251,255
70,217,10,253,255
70,218,9,248,255
70,219,13,247,255
70,220,17,248,255
70,221,21,244,255
70,222,112,239,255
70,223,77,244,255
70,224,13,245,255
70,225,14,248,255
70,226,31,248,255
70,227,53,250,255
70,228,30,243,255
70,229,29,238,255
70,230,28,189,255
70,231,65,181,255
70,232,29,210,255
70,233,48,196,255
70,234,111,168,255
70,235,98,207,255
70,236,69,231,255
70,237,42,214,255
70,238,23,210,255
70,239,21,194,255
70,240,21,195,255
70,241,15,198,255
70,242,29,221,255
70,243,34,231,255
70,244,30,205,255
70,245,56,196,255
70,246,19,161,255
70,247,13,160,255
70,248,12,159,255
70,249,31,130,255
70,250,52,123,255
70,251,28,206,255
70,252,18,170,255
70,253,17,77,255
70,254,21,134,255
70,255,24,173,255
70,256,18,88,255
70,257,20,83,255
70,258,24,139,255
70,259,24,142,255
70,260,34,149,255
70,261,36,176,255
70,262,26,189,255
70,263,33,173,255
70,264,80,180,255
70,265,74,220,255
70,266,28,222,255
70,267,20,223,255
70,268,19,172,255
70,269,20,157,255
70,270,22,182,255
70,271,12,176,255
70,272,18,155,255
70,273,40,148,255
70,274,35,143,255
70,275,27,177,255
70,276,27,182,255
70,277,42,140,255
70,278,49,116,255
70,279,31,67,255
70,280,21,128,255
70,281,18,163,255
70,282,40,66,255
70,283,32,56,255
70,284,26,18,255
70,285,14,25,255
70,286,9,35,255
70,287,6,13,255
70,288,1,6,255
70,289,0,0,78
70,290,0,0,6
70,337,0,14,103
70,338,0,28,231
70,339,3,40,255
70,340,6,44,255
70,341,7,148,255
70,342,8,157,255
70,343,46,181,255
70,344,56,193,255
70,345,108,202,255
70,346,83,188,255
70,347,74,189,255
70,348,149,230,255
70,349,123,236,255
70,350,65,245,255
70,351,43,229,255
70,352,116,221,255
70,353,119,197,255
70,354,133,196,255
70,355,155,195,255
70,356,121,186,255
70,357,148,176,255
70,358,171,226,255
70,359,133,242,255
70,360,181,186,255
70,361,115,183,255
70,362,132,174,255
70,363,138,158,255
70,364,135,144,255
70,365,37,145,255
70,366,58,146,255
70,367,19,164,255
70,368,51,156,255
70,369,34,139,255
70,370,39,131,255
70,371,128,126,255
70,372,109,86,255
70,373,46,91,255
70,374,152,160,255
70,375,179,139,255
70,376,43,109,255
70,377,27,102,255
70,378,73,99,255
70,379,12,78,255
70,380,25,78,255
70,381,25,79,255
70,382,18,55,255
70,383,10,32,255
70,384,23,24,255
70,385,41,23,255
70,386,9,53,255
70,387,11,62,255
70,388,21,87,255
70,389,12,70,255
70,390,7,58,255
70,391,8,17,255
70,392,8,14,255
70,393,12,39,255
70,394,7,24,255
70,395,6,0,255
70,396,8,0,255
70,397,8,0,255
70,398,9,0,255
70,399,8,0,255
70,400,8,0,255
70,401,17,0,255
70,402,20,0,255
70,403,8,0,255
70,404,9,0,255
70,405,8,0,255
70,406,11,0,255
70,407,13,0,255
70,408,14,0,255
70,409,16,0,255
70,410,14,0,255
70,411,12,0,255
70,412,8,0,255
70,413,8,0,255
70,414,8,0,255
70,415,8,6,255
70,416,8,9,255
70,417,7,16,255
70,418,7,16,255
70,419,11,21,255
70,420,15,21,255
70,421,20,20,255
70,422,25,19,255
70,423,92,19,255
70,424,83,143,255
70,425,58,131,255
70,426,40,79,255
70,427,23,61,255
70,428,18,43,255
70,429,13,36,255
70,430,9,34,255
70,431,6,5,255
70,432,8,4,255
70,433,7,4,255
70,434,8,9,255
70,435,8,13,255
70,436,8,1,255
70,437,8,0,255
70,438,9,0,255
70,439,8,0,255
70,440,7,0,255
70,441,9,0,255
70,442,6,0,255
70,443,7,0,255
70,444,8,0,255
70,445,0,0,15
71,8,1,0,0
71,12,1,0,0
71,13,5,0,0
71,17,0,0,59
71,18,1,0,255
71,19,37,148,255
71,20,131,165,255
71,21,138,237,255
71,22,121,221,255
71,23,156,205,255
71,24,161,162,255
71,25,74,152,255
71,26,106,176,255
71,27,82,176,255
71,28,115,178,255
71,29,79,186,255
71,30,87,192,255
71,31,31,187,255
71,32,27,184,255
71,33,21,140,255
71,34,18,153,255
71,35,25,175,255
71,36,26,190,255
71,37,21,197,255
71,38,21,234,255
71,39,38,229,255
71,40,91,200,255
71,41,129,196,255
71,42,78,191,255
71,43,60,188,255
71,44,58,187,255
71,45,28,186,255
71,46,22,180,255
71,47,94,162,255
71,48,94,195,255
71,49,118,222,255
71,50,181,196,255
71,51,107,192,255
71,52,74,238,255
71,53,29,238,255
71,54,11,239,255
71,55,14,247,255
71,56,20,251,255
71,57,20,250,255
71,58,12,249,255
71,59,9,241,255
71,60,10,245,255
71,61,14,250,255
71,62,18,252,255
71,63,25,253,255
71,64,13,246,255
71,65,19,246,255
71,66,31,249,255
71,67,71,236,255
71,68,41,223,255
71,69,17,169,255
71,70,15,156,255
71,71,56,239,255
71,72,54,236,255
71,73,54,228,255
71,74,45,234,255
71,75,36,239,255
71,76,34,252,255
71,77,52,252,255
71,78,69,242,255
71,79,63,226,255
71,80,14,198,255
71,81,14,122,255
71,82,17,86,255
71,83,14,247,255
71,84,20,249,255
71,85,31,250,255
71,86,18,252,255
71,87,21,254,255
71,88,16,253,255
71,89,18,253,255
71,90,32,254,255
71,91,19,253,255
71,92,35,248,255
71,93,9,251,255
71,94,9,253,255
71,95,12,226,255
71,96,13,221,255
71,97,33,155,255
71,98,102,171,255
71,99,104,205,255
71,100,29,217,255
71,101,22,225,255
71,102,17,249,255
71,103,13,250,255
71,104,14,247,255
71,105,23,242,255
71,106,26,235,255
71,107,10,156,255
71,108,14,126,255
71,109,22,253,255
71,110,22,252,255
71,111,35,248,255
71,112,36,251,255
71,113,17,254,255
71,114,15,244,255
71,115,28,242,255
71,116,39,253,255
71,117,47,245,255
71,118,57,224,255
71,119,67,223,255
71,120,78,222,255
71,121,85,230,255
71,122,111,231,255
71,123,58,235,255
71,124,21,193,255
71,125,19,120,255
71,126,16,148,255
71,127,16,161,255
71,128,24,171,255
71,129,22,167,255
71,130,23,144,255
71,131,19,152,255
71,132,19,163,255
71,133,20,178,255
71,134,11,183,255
71,135,8,86,255
71,136,14,85,255
71,137,12,80,255
71,138,31,98,255
71,139,34,113,255
71,140,29,160,255
71,141,43,169,255
71,142,52,229,255
71,143,19,218,255
71,144,16,194,255
71,145,17,151,255
71,146,20,126,255
71,147,28,76,255
71,148,20,86,255
71,149,44,207,255
71,150,31,212,255
71,151,91,219,255
71,152,185,189,255
71,153,98,178,255
71,154,86,182,255
71,155,111,190,255
71,156,16,223,255
71,157,24,219,255
71,158,33,215,255
71,159,105,204,255
71,160,14,201,255
71,161,24,223,255
71,162,23,228,255
71,163,23,241,255
71,164,29,223,255
71,165,31,211,255
71,166,43,116,255
71,167,41,108,255
71,168,80,152,255
71,169,39,130,255
71,170,7,93,255
71,171,7,76,255
71,172,10,68,255
71,173,8,111,255
71,174,7,110,255
71,175,7,102,255
71,176,8,89,255
71,177,9,73,255
71,178,11,99,255
71,179,16,107,255
71,180,24,150,255
71,181,33,155,255
71,182,37,174,255
71,183,50,204,255
71,184,82,229,255
71,185,95,247,255
71,186,137,250,255
71,187,139,252,255
71,188,94,240,255
71,189,65,214,255
71,190,31,227,255
71,191,20,235,255
71,192,77,228,255
71,193,165,228,255
71,194,142,225,255
71,195,48,225,255
71,196,15,226,255
71,197,18,234,255
71,198,12,237,255
71,199,10,237,255
71,200,9,240,255
71,201,8,252,255
71,202,8,251,255
71,203,11,250,255
71,204,19,252,255
71,205,16,253,255
71,206,13,254,255
71,207,16,251,255
71,208,18,243,255
71,209,41,223,255
71,210,32,209,255
71,211,23,237,255
71,212,13,240,255
71,213,19,250,255
71,214,17,250,255
71,215,11,250,255
71,216,15,251,255
71,217,13,252,255
71,218,8,247,255
71,219,9,247,255
71,220,45,251,255
71,221,11,244,255
71,222,43,237,255
71,223,36,242,255
71,224,21,244,255
71,225,11,249,255
71,226,13,249,255
71,227,18,251,255
71,228,19,245,255
71,229,27,240,255
71,230,16,177,255
71,231,28,166,255
71,232,20,213,255
71,233,33,191,255
71,234,97,145,255
71,235,90,197,255
71,236,64,227,255
71,237,71,227,255
71,238,65,223,255
71,239,27,186,255
71,240,17,188,255
71,241,18,192,255
71,242,16,218,255
71,243,20,228,255
71,244,24,192,255
71,245,26,182,255
71,246,17,141,255
71,247,17,152,255
71,248,31,163,255
71,249,56,113,255
71,250,35,101,255
71,251,19,239,255
71,252,19,194,255
71,253,25,76,255
71,254,30,145,255
71,255,18,194,255
71,256,21,96,255
71,257,26,87,255
71,258,22,127,255
71,259,30,140,255
71,260,32,162,255
71,261,31,178,255
71,262,28,186,255
71,263,23,167,255
71,264,41,178,255
71,265,91,241,255
71,266,92,241,255
71,267,41,241,255
71,268,25,190,255
71,269,28,174,255
71,270,20,175,255
71,271,20,172,255
71,272,21,164,255
71,273,34,148,255
71,274,27,134,255
71,275,19,196,255
71,276,39,206,255
71,277,39,131,255
71,278,25,109,255
71,279,21,63,255
71,280,19,135,255
71,281,32,177,255
71,282,26,78,255
71,283,26,65,255
71,284,27,9,255
71,285,16,11,255
71,286,9,14,255
71,287,2,4,255
71,288,0,0,82
71,289,0,0,7
71,336,0,0,99
71,337,0,18,230
71,338,3,37,255
71,339,12,43,255
71,340,19,45,255
71,341,21,162,255
71,342,43,174,255
71,343,64,206,255
71,344,89,215,255
71,345,151,222,255
71,346,89,211,255
71,347,73,212,255
71,348,129,241,255
71,349,106,243,255
71,350,83,247,255
71,351,69,231,255
71,352,143,223,255
71,353,177,196,255
71,354,144,197,255
71,355,146,202,255
71,356,90,196,255
71,357,86,190,255
71,358,106,237,255
71,359,60,252,255
71,360,85,180,255
71,361,121,176,255
71,362,126,162,255
71,363,186,158,255
71,364,100,155,255
71,365,117,175,255
71,366,61,178,255
71,367,70,191,255
71,368,39,176,255
71,369,80,146,255
71,370,163,138,255
71,371,171,134,255
71,372,225,81,255
71,373,61,88,255
71,374,171,181,255
71,375,208,139,255
71,376,109,80,255
71,377,58,109,255
71,378,122,120,255
71,379,28,83,255
71,380,18,85,255
71,381,31,93,255
71,382,45,63,255
71,383,15,33,255
71,384,11,21,255
71,385,13,18,255
71,386,17,51,255
71,387,85,62,255
71,388,128,93,255
71,389,18,83,255
71,390,17,76,255
71,391,24,16,255
71,392,13,11,255
71,393,9,26,255
71,394,9,16,255
71,395,7,0,255
71,396,9,0,255
71,397,8,0,255
71,398,8,0,255
71,399,7,0,255
71,400,8,0,255
71,401,10,0,255
71,402,11,0,255
71,403,11,0,255
71,404,13,0,255
71,405,7,0,255
71,406,4,0,255
71,407,9,0,255
71,408,11,0,255
71,409,13,0,255
71,410,14,0,255
71,411,15,0,255
71,412,13,0,255
71,413,12,0,255
71,414,10,0,255
71,415,9,3,255
71,416,8,5,255
71,417,7,10,255
71,418,11,11,255
71,419,15,27,255
71,420,21,23,255
71,421,32,19,255
71,422,84,19,255
71,423,71,19,255
71,424,51,176,255
71,425,67,151,255
71,426,48,46,255
71,427,18,45,255
71,428,15,44,255
71,429,11,44,255
71,430,9,44,255
71,431,14,3,255
71,432,13,4,255
71,433,14,5,255
71,434,12,4,255
71,435,8,3,255
71,436,7,0,255
71,437,8,0,255
71,438,7,0,255
71,439,6,0,255
71,440,7,0,255
71,441,6,0,255
71,442,7,0,255
71,443,7,0,255
71,444,2,0,65
71,445,0,0,3
72,13,1,0,0
72,17,0,0,59
72,18,1,0,255
72,19,21,126,255
72,20,99,138,255
72,21,150,189,255
72,22,68,171,255
72,23,111,153,255
72,24,85,216,255
72,25,76,231,255
72,26,81,166,255
72,27,79,163,255
72,28,57,155,255
72,29,66,178,255
72,30,88,195,255
72,31,37,57,255
72,32,18,53,255
72,33,34,240,255
72,34,40,174,255
72,35,16,61,255
72,36,14,158,255
72,37,13,205,255
72,38,15,136,255
72,39,43,146,255
72,40,62,212,255
72,41,96,212,255
72,42,130,212,255
72,43,75,195,255
72,44,30,190,255
72,45,19,180,255
72,46,17,166,255
72,47,33,120,255
72,48,69,155,255
72,49,79,184,255
72,50,88,220,255
72,51,99,226,255
72,52,114,207,255
72,53,50,218,255
72,54,18,241,255
72,55,12,248,255
72,56,11,252,255
72,57,13,251,255
72,58,13,251,255
72,59,12,251,255
72,60,9,251,255
72,61,14,251,255
72,62,14,242,255
72,63,18,239,255
72,64,11,240,255
72,65,12,241,255
72,66,11,247,255
72,67,82,250,255
72,68,52,254,255
72,69,85,240,255
72,70,120,237,255
72,71,49,253,255
72,72,28,253,255
72,73,23,253,255
72,74,37,244,255
72,75,51,238,255
72,76,56,248,255
72,77,50,249,255
72,78,40,254,255
72,79,69,253,255
72,80,60,253,255
72,81,18,252,255
72,82,32,251,255
72,83,16,253,255
72,84,20,253,255
72,85,22,254,255
72,86,11,232,255
72,87,15,207,255
72,88,12,234,255
72,89,10,242,255
72,90,14,238,255
72,91,14,242,255
72,92,23,254,255
72,93,20,252,255
72,94,9,250,255
72,95,34,248,255
72,96,100,247,255
72,97,132,203,255
72,98,149,205,255
72,99,147,211,255
72,100,63,222,255
72,101,36,229,255
72,102,16,217,255
72,103,20,219,255
72,104,16,251,255
72,105,21,236,255
72,106,26,215,255
72,107,11,179,255
72,108,14,165,255
72,109,20,243,255
72,110,18,244,255
72,111,25,251,255
72,112,23,252,255
72,113,10,253,255
72,114,12,253,255
72,115,14,253,255
72,116,17,254,255
72,117,19,253,255
72,118,29,252,255
72,119,51,245,255
72,120,137,241,255
72,121,164,217,255
72,122,134,215,255
72,123,82,225,255
72,124,33,180,255
72,125,17,103,255
72,126,18,105,255
72,127,24,106,255
72,128,24,155,255
72,129,18,162,255
72,130,17,201,255
72,131,17,205,255
72,132,16,210,255
72,133,16,205,255
72,134,14,204,255
72,135,13,131,255
72,136,12,147,255
